NONE	Orthogroup	Aedaeg	Aedalb	Anofun	Anoste	Culpip	Culqui
NONE	OG0010256	1	1	1	1	0	1
NONE	OG0010257	1	2	1	1	0	0
NONE	OG0010258	1	1	1	0	1	1
NONE	OG0010259	1	1	1	1	1	0
NONE	OG0010260	2	3	0	0	0	0
NONE	OG0010261	1	1	0	0	2	1
NONE	OG0010262	1	1	1	1	1	0
NONE	OG0010263	1	1	1	1	0	1
NONE	OG0010264	1	0	1	1	1	1
NONE	OG0010265	2	1	0	0	1	1
NONE	OG0010266	1	2	0	0	1	1
NONE	OG0010267	1	1	1	1	1	0
NONE	OG0010268	1	1	1	1	1	0
NONE	OG0010269	1	1	1	1	0	1
NONE	OG0010270	1	1	1	1	1	0
NONE	OG0010271	1	0	1	1	1	1
NONE	OG0010272	1	1	0	1	1	1
NONE	OG0010273	1	1	1	1	1	0
NONE	OG0010274	1	1	1	1	1	0
NONE	OG0010275	1	1	1	1	1	0
NONE	OG0010276	1	1	1	1	1	0
NONE	OG0010277	1	1	1	1	1	0
NONE	OG0010278	1	1	1	1	1	0
NONE	OG0010279	1	1	1	1	1	0
NONE	OG0010280	2	2	1	0	0	0
NONE	OG0010281	1	0	1	1	1	1
NONE	OG0010282	1	1	0	0	1	2
NONE	OG0010283	1	1	0	1	1	1
NONE	OG0010284	1	1	0	1	1	1
NONE	OG0010285	1	1	1	1	1	0
NONE	OG0010286	1	1	1	1	0	1
NONE	OG0010287	1	1	1	1	0	1
NONE	OG0010288	1	1	1	1	0	1
NONE	OG0010289	1	1	1	1	0	1
NONE	OG0010290	1	1	1	1	0	1
NONE	OG0010291	1	1	1	1	1	0
NONE	OG0010292	3	2	0	0	0	0
NONE	OG0010293	1	1	0	0	2	1
NONE	OG0010294	1	1	1	1	1	0
NONE	OG0010295	1	1	1	1	1	0
NONE	OG0010296	1	1	1	1	1	0
NONE	OG0010297	1	1	0	1	1	1
NONE	OG0010298	1	1	1	0	1	1
NONE	OG0010299	1	1	0	1	1	1
NONE	OG0010300	1	0	1	1	1	1
NONE	OG0010301	1	0	1	1	1	1
NONE	OG0010302	1	2	0	0	1	1
NONE	OG0010303	1	1	0	0	2	1
NONE	OG0010304	2	1	0	0	1	1
NONE	OG0010305	1	1	0	1	1	1
NONE	OG0010306	4	1	0	0	0	0
NONE	OG0010307	1	1	1	1	0	1
NONE	OG0010308	1	1	1	0	1	1
NONE	OG0010309	1	1	1	1	1	0
NONE	OG0010310	1	1	0	1	1	1
NONE	OG0010311	1	1	1	1	1	0
NONE	OG0010312	1	1	1	1	1	0
NONE	OG0010313	1	1	1	1	1	0
NONE	OG0010314	1	1	1	1	1	0
NONE	OG0010315	1	1	1	1	1	0
NONE	OG0010316	1	2	0	0	1	1
NONE	OG0010317	1	0	1	1	1	1
NONE	OG0010318	1	1	1	0	1	1
NONE	OG0010319	1	4	0	0	0	0
NONE	OG0010320	1	1	1	1	1	0
NONE	OG0010321	1	0	1	1	1	1
NONE	OG0010322	1	1	1	1	1	0
NONE	OG0010323	1	1	1	1	1	0
NONE	OG0010324	1	1	0	0	2	1
NONE	OG0010325	1	1	1	1	1	0
NONE	OG0010326	1	1	1	1	1	0
NONE	OG0010327	1	1	1	1	1	0
NONE	OG0010328	1	1	1	1	1	0
NONE	OG0010329	1	1	1	1	1	0
NONE	OG0010330	1	1	1	1	1	0
NONE	OG0010331	1	0	0	0	2	2
NONE	OG0010332	1	1	1	1	0	1
NONE	OG0010333	1	1	1	1	0	1
NONE	OG0010334	1	1	1	1	0	1
NONE	OG0010335	1	1	1	1	1	0
NONE	OG0010336	1	1	1	1	0	1
NONE	OG0010337	1	1	1	1	0	1
NONE	OG0010338	1	1	1	1	0	1
NONE	OG0010339	1	1	1	1	0	1
NONE	OG0010340	1	1	1	1	0	1
NONE	OG0010341	1	1	1	1	0	1
NONE	OG0010342	1	1	1	1	1	0
NONE	OG0010343	1	0	1	1	1	1
NONE	OG0010344	1	0	1	1	1	1
NONE	OG0010345	1	1	1	0	1	1
NONE	OG0010346	1	1	1	0	1	1
NONE	OG0010347	1	1	1	0	1	1
NONE	OG0010348	1	0	1	1	1	1
NONE	OG0010349	1	1	1	1	1	0
NONE	OG0010350	1	1	0	1	1	1
NONE	OG0010351	1	1	1	0	1	1
NONE	OG0010352	1	1	1	0	1	1
NONE	OG0010353	1	1	1	0	1	1
NONE	OG0010354	1	1	1	0	1	1
NONE	OG0010355	1	1	1	0	1	1
NONE	OG0010356	1	1	0	1	1	1
NONE	OG0010357	1	1	1	0	1	1
NONE	OG0010358	1	1	0	0	2	1
NONE	OG0010359	1	1	1	1	1	0
NONE	OG0010360	1	1	1	1	0	1
NONE	OG0010361	1	0	1	1	1	1
NONE	OG0010362	2	1	0	0	1	1
NONE	OG0010363	2	1	1	1	0	0
NONE	OG0010364	2	1	1	1	0	0
NONE	OG0010365	2	1	0	0	1	1
NONE	OG0010366	1	0	2	1	1	0
NONE	OG0010367	1	1	1	1	0	1
NONE	OG0010368	1	1	1	1	0	1
NONE	OG0010369	1	1	1	1	0	1
NONE	OG0010370	1	1	1	1	0	1
NONE	OG0010371	1	1	1	1	0	1
NONE	OG0010372	1	1	1	1	0	1
NONE	OG0010373	1	1	1	1	0	1
NONE	OG0010374	1	1	0	1	1	1
NONE	OG0010375	1	1	1	0	1	1
NONE	OG0010376	1	1	1	0	1	1
NONE	OG0010377	1	1	1	0	1	1
NONE	OG0010378	1	0	1	1	1	1
NONE	OG0010379	1	1	1	1	1	0
NONE	OG0010380	1	1	0	0	2	1
NONE	OG0010381	1	1	1	0	1	1
NONE	OG0010382	1	1	1	0	1	1
NONE	OG0010383	2	1	0	0	1	1
NONE	OG0010384	1	1	1	0	1	1
NONE	OG0010385	1	1	0	1	1	1
NONE	OG0010386	2	3	0	0	0	0
NONE	OG0010387	1	1	1	0	1	1
NONE	OG0010388	1	1	1	0	1	1
NONE	OG0010389	1	1	1	0	1	1
NONE	OG0010390	1	2	0	0	1	1
NONE	OG0010391	1	1	1	1	1	0
NONE	OG0010392	1	1	1	1	1	0
NONE	OG0010393	1	1	1	1	1	0
NONE	OG0010394	1	1	1	1	0	1
NONE	OG0010395	1	1	1	1	0	1
NONE	OG0010396	1	1	0	0	1	2
NONE	OG0010397	1	1	1	0	1	1
NONE	OG0010398	1	1	0	1	1	1
NONE	OG0010399	1	1	0	1	1	1
NONE	OG0010400	1	1	1	1	0	1
NONE	OG0010401	1	1	1	1	0	1
NONE	OG0010402	1	1	1	0	1	1
NONE	OG0010403	1	1	1	0	1	1
NONE	OG0010404	1	1	1	1	0	1
NONE	OG0010405	1	1	1	0	1	1
NONE	OG0010406	1	1	1	0	1	1
NONE	OG0010407	1	1	1	1	0	1
NONE	OG0010408	1	0	1	1	1	1
NONE	OG0010409	1	0	1	1	1	1
NONE	OG0010410	1	2	1	1	0	0
NONE	OG0010411	1	0	1	1	1	1
NONE	OG0010412	1	1	1	0	1	1
NONE	OG0010413	1	1	0	1	1	1
NONE	OG0010414	1	1	1	1	0	1
NONE	OG0010415	1	1	1	1	0	1
NONE	OG0010416	1	1	1	1	0	1
NONE	OG0010417	1	1	1	1	1	0
NONE	OG0010418	1	0	1	1	1	1
NONE	OG0010419	1	1	0	0	2	1
NONE	OG0010420	1	1	1	1	0	1
NONE	OG0010421	1	0	1	1	1	1
NONE	OG0010422	1	1	1	1	0	1
NONE	OG0010423	1	1	1	0	1	1
NONE	OG0010424	1	1	1	0	1	1
NONE	OG0010425	1	0	1	1	1	1
NONE	OG0010426	1	1	1	1	0	1
NONE	OG0010427	1	1	1	1	0	1
NONE	OG0010428	1	1	1	1	0	1
NONE	OG0010429	1	1	1	1	0	1
NONE	OG0010430	1	0	1	1	1	1
NONE	OG0010431	1	1	1	0	1	1
NONE	OG0010432	1	1	1	0	1	1
NONE	OG0010433	1	1	1	0	1	1
NONE	OG0010434	1	1	0	0	2	1
NONE	OG0010435	1	1	0	0	2	1
NONE	OG0010436	1	1	1	1	0	1
NONE	OG0010437	1	1	0	1	1	1
NONE	OG0010438	1	1	1	1	1	0
NONE	OG0010439	1	1	1	1	0	1
NONE	OG0010440	1	1	1	0	1	1
NONE	OG0010441	1	1	1	0	1	1
NONE	OG0010442	1	1	1	0	1	1
NONE	OG0010443	1	0	1	1	1	1
NONE	OG0010444	1	1	1	0	1	1
NONE	OG0010445	1	0	1	1	1	1
NONE	OG0010446	1	1	1	1	1	0
NONE	OG0010447	1	0	1	1	1	1
NONE	OG0010448	1	0	1	1	1	1
NONE	OG0010449	1	0	1	1	1	1
NONE	OG0010450	1	0	1	1	1	1
NONE	OG0010451	1	0	1	1	1	1
NONE	OG0010452	1	1	0	1	1	1
NONE	OG0010453	1	1	1	0	1	1
NONE	OG0010454	1	1	0	1	1	1
NONE	OG0010455	1	1	1	1	1	0
NONE	OG0010456	1	2	0	0	1	1
NONE	OG0010457	1	2	0	0	1	1
NONE	OG0010458	1	1	1	1	0	1
NONE	OG0010459	1	1	0	1	1	1
NONE	OG0010460	1	2	0	0	1	1
NONE	OG0010461	2	1	1	0	0	1
NONE	OG0010462	1	1	1	1	1	0
NONE	OG0010463	1	1	1	0	1	1
NONE	OG0010464	1	0	1	2	1	0
NONE	OG0010465	1	1	1	1	1	0
NONE	OG0010466	1	1	1	1	1	0
NONE	OG0010467	1	1	1	0	1	1
NONE	OG0010468	1	1	1	0	1	1
NONE	OG0010469	1	1	0	1	1	1
NONE	OG0010470	1	0	1	1	1	1
NONE	OG0010471	1	1	0	0	2	1
NONE	OG0010472	1	1	1	1	1	0
NONE	OG0010473	1	1	0	0	2	1
NONE	OG0010474	2	1	0	0	1	1
NONE	OG0010475	1	1	1	1	1	0
NONE	OG0010476	1	1	1	1	1	0
NONE	OG0010477	1	1	1	1	0	1
NONE	OG0010478	1	1	1	1	0	1
NONE	OG0010479	1	1	1	1	0	1
NONE	OG0010480	1	1	1	1	0	1
NONE	OG0010481	1	1	1	1	0	1
NONE	OG0010482	1	1	1	1	0	1
NONE	OG0010483	1	1	1	1	0	1
NONE	OG0010484	1	1	1	1	0	1
NONE	OG0010485	1	1	1	1	0	1
NONE	OG0010486	1	1	1	1	0	1
NONE	OG0010487	1	1	1	1	0	1
NONE	OG0010488	1	1	1	1	0	1
NONE	OG0010489	1	1	1	1	0	1
NONE	OG0010490	1	1	1	1	0	1
NONE	OG0010491	1	1	1	1	0	1
NONE	OG0010492	1	1	1	1	0	1
NONE	OG0010493	1	1	1	1	0	1
NONE	OG0010494	1	1	1	1	0	1
NONE	OG0010495	1	1	1	1	0	1
NONE	OG0010496	1	1	1	1	0	1
NONE	OG0010497	1	1	1	1	0	1
NONE	OG0010498	1	1	1	1	0	1
NONE	OG0010499	1	1	1	1	0	1
NONE	OG0010500	1	1	1	1	1	0
NONE	OG0010501	1	1	1	1	0	1
NONE	OG0010502	1	1	1	1	0	1
NONE	OG0010503	1	1	1	1	0	1
NONE	OG0010504	1	1	1	1	0	1
NONE	OG0010505	1	1	1	1	0	1
NONE	OG0010506	1	1	1	1	0	1
NONE	OG0010507	1	1	1	1	0	1
NONE	OG0010508	1	0	1	1	1	1
NONE	OG0010509	1	0	1	1	1	1
NONE	OG0010510	1	1	1	0	1	1
NONE	OG0010511	1	1	1	1	0	1
NONE	OG0010512	1	1	1	1	0	1
NONE	OG0010513	1	1	1	1	1	0
NONE	OG0010514	1	1	1	1	0	1
NONE	OG0010515	1	1	0	1	1	1
NONE	OG0010516	1	1	0	1	1	1
NONE	OG0010517	1	1	1	0	1	1
NONE	OG0010518	1	1	1	1	1	0
NONE	OG0010519	1	1	1	0	1	1
NONE	OG0010520	1	1	1	0	1	1
NONE	OG0010521	1	1	1	1	0	1
NONE	OG0010522	1	1	1	0	1	1
NONE	OG0010523	1	1	1	0	1	1
NONE	OG0010524	1	0	1	1	1	1
NONE	OG0010525	1	1	1	1	1	0
NONE	OG0010526	1	0	1	1	1	1
NONE	OG0010527	1	1	0	1	1	1
NONE	OG0010528	1	1	0	1	1	1
NONE	OG0010529	1	1	1	1	0	1
NONE	OG0010530	1	1	1	1	0	1
NONE	OG0010531	1	1	0	1	1	1
NONE	OG0010532	2	1	0	0	2	0
NONE	OG0010533	1	1	1	1	0	1
NONE	OG0010534	1	1	1	1	0	1
NONE	OG0010535	1	0	1	1	1	1
NONE	OG0010536	1	1	1	0	1	1
NONE	OG0010537	1	0	1	1	1	1
NONE	OG0010538	1	1	1	0	1	1
NONE	OG0010539	1	1	1	1	1	0
NONE	OG0010540	1	0	1	1	1	1
NONE	OG0010541	1	0	1	1	1	1
NONE	OG0010542	1	0	1	1	1	1
NONE	OG0010543	1	1	1	1	0	1
NONE	OG0010544	1	1	1	1	0	1
NONE	OG0010545	1	1	1	1	0	1
NONE	OG0010546	1	0	1	1	1	1
NONE	OG0010547	1	2	0	0	1	1
NONE	OG0010548	1	1	1	1	1	0
NONE	OG0010549	1	4	0	0	0	0
NONE	OG0010550	1	1	1	0	1	1
NONE	OG0010551	1	1	1	0	1	1
NONE	OG0010552	1	1	1	0	1	1
NONE	OG0010553	2	1	0	0	1	1
NONE	OG0010554	1	1	1	0	1	1
NONE	OG0010555	1	1	1	1	1	0
NONE	OG0010556	1	1	1	1	0	1
NONE	OG0010557	1	1	0	0	2	1
NONE	OG0010558	1	1	1	1	1	0
NONE	OG0010559	1	1	1	0	1	1
NONE	OG0010560	1	1	1	1	1	0
NONE	OG0010561	1	2	0	0	1	1
NONE	OG0010562	1	1	1	1	0	1
NONE	OG0010563	1	1	1	1	1	0
NONE	OG0010564	1	2	0	0	1	1
NONE	OG0010565	1	1	1	0	1	1
NONE	OG0010566	1	1	0	0	2	1
NONE	OG0010567	1	1	1	0	1	1
NONE	OG0010568	1	1	1	0	1	1
NONE	OG0010569	1	2	0	0	1	1
NONE	OG0010570	1	1	0	1	1	1
NONE	OG0010571	1	1	1	0	1	1
NONE	OG0010572	1	1	1	1	0	1
NONE	OG0010573	1	1	1	1	0	1
NONE	OG0010574	1	1	0	1	1	1
NONE	OG0010575	1	2	0	1	1	0
NONE	OG0010576	1	1	1	0	1	1
NONE	OG0010577	2	2	0	0	0	1
NONE	OG0010578	1	1	0	0	2	1
NONE	OG0010579	1	1	1	1	0	1
NONE	OG0010580	1	1	1	0	1	1
NONE	OG0010581	1	0	1	1	1	1
NONE	OG0010582	1	0	1	1	1	1
NONE	OG0010583	1	0	1	1	1	1
NONE	OG0010584	2	1	0	0	1	1
NONE	OG0010585	1	1	1	0	1	1
NONE	OG0010586	1	1	1	1	0	1
NONE	OG0010587	1	1	1	0	1	1
NONE	OG0010588	1	1	0	0	2	1
NONE	OG0010589	1	1	0	1	1	1
NONE	OG0010590	1	1	1	1	1	0
NONE	OG0010591	1	0	1	1	1	1
NONE	OG0010592	1	1	1	0	1	1
NONE	OG0010593	1	1	1	1	1	0
NONE	OG0010594	1	1	1	1	0	1
NONE	OG0010595	1	1	1	1	1	0
NONE	OG0010596	1	1	1	0	1	1
NONE	OG0010597	0	4	1	0	0	0
NONE	OG0010598	0	5	0	0	0	0
NONE	OG0010599	0	1	1	1	1	1
NONE	OG0010600	0	1	1	1	1	1
NONE	OG0010601	0	1	1	1	1	1
NONE	OG0010602	0	5	0	0	0	0
NONE	OG0010603	0	1	0	0	1	3
NONE	OG0010604	0	5	0	0	0	0
NONE	OG0010605	0	5	0	0	0	0
NONE	OG0010606	0	1	1	2	0	1
NONE	OG0010607	0	5	0	0	0	0
NONE	OG0010608	0	2	0	0	3	0
NONE	OG0010609	0	5	0	0	0	0
NONE	OG0010610	0	1	1	1	1	1
NONE	OG0010611	0	3	0	0	0	2
NONE	OG0010612	0	1	1	1	1	1
NONE	OG0010613	0	5	0	0	0	0
NONE	OG0010614	0	5	0	0	0	0
NONE	OG0010615	0	5	0	0	0	0
NONE	OG0010616	0	1	1	1	1	1
NONE	OG0010617	0	1	1	2	0	1
NONE	OG0010618	0	1	1	1	1	1
NONE	OG0010619	0	1	1	1	1	1
NONE	OG0010620	0	1	0	0	3	1
NONE	OG0010621	0	3	0	0	1	1
NONE	OG0010622	0	5	0	0	0	0
NONE	OG0010623	0	1	1	1	1	1
NONE	OG0010624	0	4	0	1	0	0
NONE	OG0010625	0	1	1	1	1	1
NONE	OG0010626	0	1	1	1	1	1
NONE	OG0010627	0	5	0	0	0	0
NONE	OG0010628	0	1	1	1	1	1
NONE	OG0010629	0	1	1	1	1	1
NONE	OG0010630	0	5	0	0	0	0
NONE	OG0010631	0	5	0	0	0	0
NONE	OG0010632	0	1	1	1	1	1
NONE	OG0010633	0	1	1	2	1	0
NONE	OG0010634	0	1	1	1	1	1
NONE	OG0010635	0	1	0	0	3	1
NONE	OG0010636	0	1	1	1	1	1
NONE	OG0010637	0	1	1	1	1	1
NONE	OG0010638	0	1	1	1	1	1
NONE	OG0010639	0	5	0	0	0	0
NONE	OG0010640	0	1	1	1	1	1
NONE	OG0010641	0	1	1	1	1	1
NONE	OG0010642	0	1	1	1	1	1
NONE	OG0010643	0	1	1	1	1	1
NONE	OG0010644	0	5	0	0	0	0
NONE	OG0010645	0	1	1	1	1	1
NONE	OG0010646	0	1	0	0	2	2
NONE	OG0010647	0	2	1	1	1	0
NONE	OG0010648	0	1	0	0	4	0
NONE	OG0010649	0	1	1	1	1	1
NONE	OG0010650	0	1	1	1	1	1
NONE	OG0010651	0	1	1	1	1	1
NONE	OG0010652	0	1	1	1	1	1
NONE	OG0010653	0	1	1	1	1	1
NONE	OG0010654	0	1	1	1	1	1
NONE	OG0010655	0	1	1	1	1	1
NONE	OG0010656	0	1	1	1	1	1
NONE	OG0010657	0	1	1	1	1	1
NONE	OG0010658	0	1	0	0	2	2
NONE	OG0010659	0	5	0	0	0	0
NONE	OG0010660	0	1	1	1	1	1
NONE	OG0010661	0	1	1	1	1	1
NONE	OG0010662	0	1	1	1	1	1
NONE	OG0010663	0	1	1	1	1	1
NONE	OG0010664	0	1	1	1	1	1
NONE	OG0010665	0	1	1	1	1	1
NONE	OG0010666	0	1	1	1	1	1
NONE	OG0010667	0	1	1	1	1	1
NONE	OG0010668	0	1	1	1	1	1
NONE	OG0010669	0	1	1	1	1	1
NONE	OG0010670	0	1	1	1	1	1
NONE	OG0010671	0	2	0	0	0	3
NONE	OG0010672	0	1	1	1	1	1
NONE	OG0010673	0	1	2	1	1	0
NONE	OG0010674	0	1	1	1	1	1
NONE	OG0010675	0	1	1	1	1	1
NONE	OG0010676	0	1	1	1	1	1
NONE	OG0010677	0	1	1	1	1	1
NONE	OG0010678	0	1	1	1	1	1
NONE	OG0010679	0	1	0	3	1	0
NONE	OG0010680	0	1	1	1	1	1
NONE	OG0010681	0	1	1	1	1	1
NONE	OG0010682	0	1	1	1	1	1
NONE	OG0010683	0	1	1	1	1	1
NONE	OG0010684	0	1	1	1	1	1
NONE	OG0010685	0	1	1	1	1	1
NONE	OG0010686	0	1	1	1	1	1
NONE	OG0010687	0	1	1	1	1	1
NONE	OG0010688	0	1	1	1	1	1
NONE	OG0010689	0	1	1	1	1	1
NONE	OG0010690	0	1	1	1	1	1
NONE	OG0010691	0	1	1	1	1	1
NONE	OG0010692	0	0	3	2	0	0
NONE	OG0010693	0	0	3	2	0	0
NONE	OG0010694	0	0	2	2	0	1
NONE	OG0010695	0	0	1	2	1	1
NONE	OG0010696	0	0	5	0	0	0
NONE	OG0010697	0	0	1	2	1	1
NONE	OG0010698	0	0	1	1	1	2
NONE	OG0010699	0	0	1	1	2	1
NONE	OG0010700	0	0	1	1	2	1
NONE	OG0010701	0	0	1	1	1	2
NONE	OG0010702	0	0	0	5	0	0
NONE	OG0010703	0	0	0	0	3	2
NONE	OG0010704	0	0	0	0	3	2
NONE	OG0010705	0	0	0	0	3	2
NONE	OG0010706	0	0	0	0	1	4
NONE	OG0010707	0	0	0	0	1	4
NONE	OG0010708	0	0	0	0	3	2
NONE	OG0010709	0	0	0	0	2	3
NONE	OG0010710	0	0	0	0	5	0
NONE	OG0010711	0	0	0	0	2	3
NONE	OG0010712	0	0	0	0	1	4
NONE	OG0010713	0	0	0	0	4	1
NONE	OG0010714	0	0	0	0	3	2
NONE	OG0010715	0	0	0	0	2	3
NONE	OG0010716	0	0	0	0	2	3
NONE	OG0010717	0	0	0	0	2	3
NONE	OG0010718	0	0	0	0	4	1
NONE	OG0010719	0	0	0	0	3	2
NONE	OG0010720	0	0	0	0	2	3
NONE	OG0010721	0	0	0	0	3	2
NONE	OG0010722	0	0	0	0	2	3
NONE	OG0010723	0	0	0	0	3	2
NONE	OG0010724	0	0	0	0	2	3
NONE	OG0010725	0	0	0	0	1	4
NONE	OG0010726	0	0	0	0	2	3
NONE	OG0010727	0	0	0	0	3	2
NONE	OG0010728	0	0	0	0	1	4
NONE	OG0010729	0	0	0	0	2	3
NONE	OG0010730	0	0	0	0	0	5
NONE	OG0010731	0	1	1	1	0	1
NONE	OG0010732	2	2	0	0	0	0
NONE	OG0010733	1	1	1	1	0	0
NONE	OG0010734	1	0	1	0	1	1
NONE	OG0010735	0	0	1	1	1	1
NONE	OG0010736	0	0	1	1	1	1
NONE	OG0010737	1	1	0	0	1	1
NONE	OG0010738	0	0	1	3	0	0
NONE	OG0010739	1	1	1	1	0	0
NONE	OG0010740	1	1	0	1	1	0
NONE	OG0010741	0	2	2	0	0	0
NONE	OG0010742	1	1	0	0	2	0
NONE	OG0010743	0	0	1	1	1	1
NONE	OG0010744	0	1	0	1	2	0
NONE	OG0010745	0	2	0	1	1	0
NONE	OG0010746	1	1	0	1	1	0
NONE	OG0010747	0	0	1	1	1	1
NONE	OG0010748	1	1	0	0	1	1
NONE	OG0010749	1	1	0	0	1	1
NONE	OG0010750	1	1	0	0	1	1
NONE	OG0010751	1	1	1	0	1	0
NONE	OG0010752	1	1	0	0	1	1
NONE	OG0010753	1	1	0	0	1	1
NONE	OG0010754	1	1	0	0	1	1
NONE	OG0010755	1	1	1	1	0	0
NONE	OG0010756	0	0	1	1	1	1
NONE	OG0010757	1	1	0	0	1	1
NONE	OG0010758	1	1	1	0	0	1
NONE	OG0010759	1	1	1	1	0	0
NONE	OG0010760	0	0	1	1	1	1
NONE	OG0010761	1	0	0	1	1	1
NONE	OG0010762	1	1	1	0	1	0
NONE	OG0010763	0	0	1	1	1	1
NONE	OG0010764	0	0	1	1	1	1
NONE	OG0010765	1	1	0	1	1	0
NONE	OG0010766	1	1	0	0	1	1
NONE	OG0010767	1	0	1	1	1	0
NONE	OG0010768	0	0	0	1	1	2
NONE	OG0010769	0	1	1	1	0	1
NONE	OG0010770	1	1	0	1	0	1
NONE	OG0010771	1	1	0	0	1	1
NONE	OG0010772	1	1	1	1	0	0
NONE	OG0010773	0	1	1	0	1	1
NONE	OG0010774	1	0	1	0	1	1
NONE	OG0010775	1	0	0	1	1	1
NONE	OG0010776	1	1	1	1	0	0
NONE	OG0010777	1	1	1	0	0	1
NONE	OG0010778	1	1	0	1	0	1
NONE	OG0010779	0	0	1	1	1	1
NONE	OG0010780	0	0	1	2	1	0
NONE	OG0010781	1	0	0	1	1	1
NONE	OG0010782	0	1	0	1	1	1
NONE	OG0010783	1	1	1	1	0	0
NONE	OG0010784	0	1	1	1	0	1
NONE	OG0010785	1	1	0	1	1	0
NONE	OG0010786	0	0	1	1	1	1
NONE	OG0010787	1	2	0	1	0	0
NONE	OG0010788	1	0	1	1	0	1
NONE	OG0010789	0	0	1	1	1	1
NONE	OG0010790	1	1	0	1	1	0
NONE	OG0010791	1	0	1	0	1	1
NONE	OG0010792	1	1	1	1	0	0
NONE	OG0010793	0	2	2	0	0	0
NONE	OG0010794	0	1	1	1	0	1
NONE	OG0010795	1	0	1	1	1	0
NONE	OG0010796	1	1	1	1	0	0
NONE	OG0010797	1	1	1	1	0	0
NONE	OG0010798	1	1	1	1	0	0
NONE	OG0010799	1	1	1	1	0	0
NONE	OG0010800	1	1	1	0	1	0
NONE	OG0010801	1	1	1	1	0	0
NONE	OG0010802	1	1	1	1	0	0
NONE	OG0010803	0	1	1	1	0	1
NONE	OG0010804	1	1	0	1	1	0
NONE	OG0010805	1	1	1	0	0	1
NONE	OG0010806	1	1	1	1	0	0
NONE	OG0010807	1	1	1	1	0	0
NONE	OG0010808	1	1	1	1	0	0
NONE	OG0010809	1	1	1	0	0	1
NONE	OG0010810	1	1	1	0	0	1
NONE	OG0010811	1	1	1	1	0	0
NONE	OG0010812	0	2	2	0	0	0
NONE	OG0010813	1	1	1	1	0	0
NONE	OG0010814	1	1	1	0	0	1
NONE	OG0010815	0	1	1	0	1	1
NONE	OG0010816	1	1	0	1	1	0
NONE	OG0010817	0	1	1	0	1	1
NONE	OG0010818	0	1	1	0	1	1
NONE	OG0010819	1	1	1	1	0	0
NONE	OG0010820	0	1	1	0	1	1
NONE	OG0010821	0	1	1	0	1	1
NONE	OG0010822	1	1	0	1	1	0
NONE	OG0010823	0	0	0	1	2	1
NONE	OG0010824	0	0	1	1	1	1
NONE	OG0010825	0	0	1	1	1	1
NONE	OG0010826	0	0	1	1	1	1
NONE	OG0010827	1	1	1	0	1	0
NONE	OG0010828	1	1	1	0	1	0
NONE	OG0010829	1	1	1	0	1	0
NONE	OG0010830	0	1	1	1	1	0
NONE	OG0010831	0	1	1	1	1	0
NONE	OG0010832	1	1	1	1	0	0
NONE	OG0010833	1	1	1	1	0	0
NONE	OG0010834	1	1	1	1	0	0
NONE	OG0010835	1	1	1	0	0	1
NONE	OG0010836	1	1	1	0	1	0
NONE	OG0010837	1	1	1	1	0	0
NONE	OG0010838	1	1	1	1	0	0
NONE	OG0010839	1	1	1	1	0	0
NONE	OG0010840	1	1	1	1	0	0
NONE	OG0010841	0	1	0	1	1	1
NONE	OG0010842	1	1	1	1	0	0
NONE	OG0010843	0	1	1	0	1	1
NONE	OG0010844	0	1	1	1	1	0
NONE	OG0010845	1	1	1	1	0	0
NONE	OG0010846	0	0	2	0	1	1
NONE	OG0010847	1	1	0	0	1	1
NONE	OG0010848	1	1	0	0	1	1
NONE	OG0010849	4	0	0	0	0	0
NONE	OG0010850	4	0	0	0	0	0
NONE	OG0010851	1	1	0	0	1	1
NONE	OG0010852	1	1	0	0	1	1
NONE	OG0010853	1	1	0	0	1	1
NONE	OG0010854	1	1	0	0	1	1
NONE	OG0010855	1	2	0	0	1	0
NONE	OG0010856	1	1	0	0	1	1
NONE	OG0010857	1	1	0	0	1	1
NONE	OG0010858	1	1	0	0	1	1
NONE	OG0010859	1	1	0	0	1	1
NONE	OG0010860	1	1	0	0	1	1
NONE	OG0010861	1	1	0	0	1	1
NONE	OG0010862	1	1	0	0	1	1
NONE	OG0010863	1	1	0	0	1	1
NONE	OG0010864	1	1	0	0	1	1
NONE	OG0010865	1	1	0	0	1	1
NONE	OG0010866	1	3	0	0	0	0
NONE	OG0010867	1	1	0	0	1	1
NONE	OG0010868	1	1	0	0	1	1
NONE	OG0010869	1	1	0	0	1	1
NONE	OG0010870	1	1	0	0	1	1
NONE	OG0010871	1	1	0	0	1	1
NONE	OG0010872	1	1	0	0	1	1
NONE	OG0010873	2	2	0	0	0	0
NONE	OG0010874	1	1	0	0	1	1
NONE	OG0010875	1	1	0	0	1	1
NONE	OG0010876	1	1	0	0	1	1
NONE	OG0010877	1	1	0	0	1	1
NONE	OG0010878	1	1	0	0	1	1
NONE	OG0010879	1	1	0	0	1	1
NONE	OG0010880	1	1	0	0	1	1
NONE	OG0010881	1	1	1	1	0	0
NONE	OG0010882	1	1	0	0	1	1
NONE	OG0010883	1	1	0	0	1	1
NONE	OG0010884	1	1	0	0	1	1
NONE	OG0010885	1	1	0	0	1	1
NONE	OG0010886	1	1	0	0	1	1
NONE	OG0010887	1	1	0	0	1	1
NONE	OG0010888	1	1	0	0	1	1
NONE	OG0010889	1	1	0	0	1	1
